ms,value
2456,38
2465,38
2474,38
2484,38
2493,38
2503,37
2512,38
2521,38
2530,38
2539,38
2550,38
2559,38
2568,38
2577,38
2587,38
2596,38
2605,38
2615,38
2624,38
2634,38
2643,38
2652,38
2661,38
2671,38
2681,38
2690,38
2699,38
2708,38
2718,38
2727,38
2736,38
2745,38
2756,38
2765,37
2774,38
2783,38
2792,38
2802,38
2811,37
2821,38
2830,38
2840,38
2849,38
2858,38
2867,38
2876,38
2887,38
2896,38
2905,38
2914,38
2923,38
2933,38
2942,38
2952,38
2961,38
2971,38
2980,38
2989,38
2998,38
3007,38
3018,38
3027,38
3036,38
3045,38
3055,38
3064,38
3073,38
3083,38
3092,38
3102,38
3111,38
3120,38
3129,38
3139,38
3149,38
3158,38
3167,38
3176,38
3186,38
3195,37
3204,38
3214,38
3224,38
3233,38
3242,38
3251,38
3260,38
3270,38
3280,38
3289,38
3298,38
3307,37
3317,38
3326,38
3335,38
3344,38
3355,38
3364,38
3373,38
3382,38
3391,38
3401,38
3410,38
3420,38
3429,38
3439,38
3448,38
3457,38
3466,38
3475,38
3486,38
3495,38
3504,38
3513,38
3523,38
3532,38
3541,38
3551,38
3560,38
3570,38
3579,38
3588,38
3597,38
3606,38
3617,38
3626,38
3635,38
3644,38
3654,38
3663,38
3672,38
3682,38
3691,38
3701,38
3710,38
3719,38
3728,38
3738,38
3748,38
3757,38
3766,38
3775,38
3785,38
3794,38
3803,38
3813,38
3823,38
3832,38
3841,38
3850,38
3859,38
3869,38
3879,38
3888,38
3897,37
3907,38
3916,38
3925,38
3934,38
3943,38
3954,38
3963,38
3972,38
3981,38
3990,38
4000,38
4009,38
4019,38
4028,38
4038,38
4047,38
4056,38
4065,38
4074,38
4085,38
4094,38
4103,38
4112,38
4122,37
4131,38
4140,38
4150,38
4159,38
4169,38
4178,38
4187,38
4196,38
4206,38
4216,38
4225,37
4234,38
4243,38
4253,38
4262,38
4271,37
4281,38
4291,38
4300,37
4309,38
4318,38
4327,38
4337,38
4347,38
4356,38
4365,38
4374,38
4384,38
4393,38
4402,38
4412,38
4422,38
4431,38
4440,38
4449,38
4458,38
4468,38
4478,38
4487,37
4496,38
4506,38
4515,38
4524,38
4533,38
4542,38
4553,38
4562,38
4571,38
4580,38
4590,37
4599,38
4608,38
4618,38
4627,38
4637,38
4646,38
4655,38
4664,38
4673,38
4684,38
4693,38
4702,38
4711,38
4721,37
4730,38
4739,38
4749,38
4758,38
4768,38
4777,38
4786,38
4795,38
4805,38
4815,38
4824,37
4833,38
4842,38
4852,37
4861,38
4870,38
4880,38
4890,38
4899,38
4908,38
4917,38
4926,38
4936,38
4946,38
4955,38
4964,37
4974,38
4983,38
4992,38
5001,38
5011,38
5021,38
5030,38
5039,38
5048,38
5057,38
5067,37
5077,38
5086,37
5095,38
5105,38
5114,38
5123,38
5132,38
5141,38
5152,38
5161,38
5170,38
5179,37
5189,38
5198,37
5207,38
5217,38
5226,38
5236,38
5245,38
5254,38
5263,38
5273,38
5283,38
5292,38
5301,38
5310,38
5320,38
5329,38
5338,38
5348,38
5358,38
5367,38
5376,38
5385,37
5394,38
5404,38
5414,38
5423,38
5432,38
5441,38
5451,38
5460,38
5469,38
5479,37
5489,38
5498,38
5507,38
5516,38
5525,38
5535,38
5545,38
5554,38
5563,38
5573,38
5582,38
5591,38
5600,38
5610,38
5620,38
5629,38
5638,38
5647,37
5657,38
5666,38
5676,38
5685,38
5694,38
5704,38
5713,38
5722,38
5731,38
5740,38
5751,38
5760,38
5769,38
5778,38
5788,38
5797,38
5806,38
5816,38
5825,38
5835,38
5844,38
5853,38
5862,38
5872,38
5882,38
5891,38
5900,38
5909,38
5919,38
5928,38
5937,38
5947,38
5957,38
5966,38
5975,38
5984,38
5993,38
6003,38
6013,38
6022,38
6031,38
6041,38
6050,38
6059,38
6068,38
6078,38
6088,38
6097,38
6106,38
6115,38
6124,38
6134,38
6144,38
6153,38
6162,38
6172,38
6181,38
6190,38
6199,38
6209,37
6219,38
6228,38
6237,38
6246,38
6256,38
6265,38
6275,38
6284,38
6293,38
6303,38
6312,38
6321,37
6330,38
6340,38
6350,38
6359,38
6368,38
6377,38
6387,38
6396,38
6405,38
6415,38
6425,38
6434,38
6443,38
6452,38
6461,38
6471,38
6481,38
6490,38
6499,38
6508,38
6518,38
6527,38
6536,38
6546,38
6556,38
6565,38
6574,38
6583,38
6592,38
6602,38
6612,38
6621,38
6630,38
6640,38
6649,38
6658,38
6667,38
6677,38
6687,38
6696,38
6705,38
6714,38
6724,38
6733,38
6743,38
6752,38
6761,38
6771,38
6780,38
6789,38
6798,38
6809,38
6818,38
6827,38
6836,38
6845,38
6855,38
6864,37
6874,38
6883,38
6892,38
6902,38
6911,38
6920,38
6929,38
6939,38
6949,38
6958,38
6967,38
6976,38
6986,38
6995,38
7004,38
7014,38
7024,38
7033,38
7042,38
7051,38
7060,38
7070,38
7080,38
7089,38
7098,38
7108,38
7117,38
7126,38
7135,38
7145,38
7155,38
7164,38
7173,37
7182,38
7192,38
7201,38
7211,38
7220,38
7229,38
7239,38
7248,38
7257,38
7266,38
7276,38
7286,38
7295,38
7304,38
7313,38
7323,38
7332,38
7342,38
7351,38
7360,38
7370,38
7379,38
7388,38
7397,38
7408,38
7417,38
7426,38
7435,38
7444,38
7454,38
7463,38
7473,38
7482,38
7492,38
7501,38
7510,38
7519,38
7528,38
7538,38
7548,38
7557,38
7566,38
7576,38
7585,38
7594,38
7603,38
7613,38
7623,38
7632,38
7641,38
7650,38
7659,38
7669,38
7679,38
7688,38
7697,38
7707,38
7716,37
7725,38
7734,38
7744,38
7754,38
7763,37
7772,38
7781,38
7791,38
7800,38
7810,38
7819,38
7828,38
7838,38
7847,38
7856,38
7865,38
7876,38
7885,38
7894,38
7903,38
7912,38
7922,38
7931,38
7941,38
7950,38
7960,38
7969,38
7978,38
7987,38
7996,38
8007,38
8016,38
8025,38
8034,38
8043,38
8053,38
8062,38
8072,38
8081,38
8091,38
8100,38
8109,39
8118,38
8127,38
8137,38
8147,38
8156,38
8165,38
8175,38
8184,38
8193,38
8202,38
8212,38
8222,38
8231,38
8240,38
8249,38
8259,38
8268,38
8278,38
8287,38
8296,38
8306,38
8315,38
8324,38
8333,38
8344,38
8353,38
8362,38
8371,38
8380,38
8390,38
8399,37
8409,38
8418,38
8427,38
8437,38
8446,38
8455,37
8464,38
8475,38
8484,38
8493,38
8502,38
8511,38
8521,38
8530,38
8540,37
8549,38
8559,38
8568,38
8577,38
8586,37
8595,38
8606,38
8615,38
8624,38
8633,38
8643,38
8652,38
8661,38
8671,38
8680,38
8690,38
8699,38
8708,38
8717,38
8726,38
8736,38
8746,38
8755,38
8764,38
8774,38
8783,38
8792,38
8801,38
8811,38
8821,38
8830,38
8839,38
8848,38
8858,38
8867,38
8877,38
8886,38
8895,38
8905,38
8914,38
8923,38
8932,38
8943,38
8952,38
8961,38
8970,38
8979,38
8989,38
8998,38
9008,38
9017,38
9027,38
9036,38
9045,38
9054,38
9063,38
9074,37
9083,38
9092,38
9101,38
9110,38
9120,38
9129,38
9139,38
9148,38
9158,38
9167,38
9176,38
9185,38
9194,38
9205,38
9214,38
9223,38
9232,38
9242,38
9251,38
9260,38
9270,38
9279,38
9289,38
9298,38
9307,38
9316,37
9326,38
9335,38
9345,38
9354,38
9363,38
9373,38
9382,38
9391,38
9400,38
9411,38
9420,38
9429,38
9438,38
9447,38
9457,38
9466,38
9476,38
9485,38
9494,38
9504,38
9513,38
9522,38
9531,38
9542,38
9551,38
9560,38
9569,38
9578,38
9588,38
9597,38
9607,38
9616,38
9626,38
9635,38
9644,38
9653,38
9662,38
9673,38
9682,38
9691,38
9700,38
9710,38
9719,38
9728,38
9738,38
9747,38
9757,38
9766,38
9775,38
9784,38
9793,38
9804,38
9813,38
9822,38
9831,38
9841,38
9850,38
9859,38
9869,38
9878,38
9888,38
9897,38
9906,38
9915,38
9925,38
9934,38
9944,38
9953,38
9962,38
9972,38
9981,38
9990,38
9999,38
10010,38
10020,38
10030,38
10040,38
10051,38
10061,38
10072,38
10082,38
10092,38
10103,38
10113,38
10123,38
10133,38
10145,38
10155,38
10165,38
10175,38
10186,38
10196,38
10207,38
10217,38
10228,38
10238,38
10248,38
10258,38
10270,38
10280,38
10290,38
10300,38
10311,38
10321,38
10331,38
10342,38
10353,38
10363,38
10373,38
10383,38
10394,38
10405,38
10415,38
10425,38
10436,38
10446,38
10456,38
10466,38
10478,38
10488,38
10498,38
10508,38
10518,38
10529,38
10540,38
10550,38
10560,38
10571,38
10581,38
10591,38
10602,38
10613,38
10623,38
10633,38
10643,38
10654,38
10664,38
10675,38
10685,38
10696,38
10706,38
10716,38
10726,38
10738,38
10748,38
10758,38
10768,38
10779,38
10789,38
10799,38
10810,38
10821,38
10831,38
10841,38
10851,38
10862,38
10873,38
10883,38
10893,38
10904,38
10914,38
10924,38
10935,38
10945,38
10956,38
10966,38
10976,38
10986,38
10997,38
11008,38
11018,38
11028,38
11039,38
11049,38
11059,38
11070,38
11081,38
11091,38
11101,38
11111,38
11122,38
11132,38
11143,38
11153,38
11164,38
11174,38
11184,38
11194,38
11206,38
11216,38
11226,38
11236,38
11247,38
11257,38
11268,38
11278,38
11289,38
11299,38
11309,38
11319,38
11329,38
11341,38
11351,38
11361,38
11371,38
11382,38
11392,38
11403,38
11413,38
11424,38
11434,38
11444,38
11454,38
11465,38
11476,38
11486,38
11496,38
11507,38
11517,38
11527,38
11538,38
11549,38
11559,38
11569,38
11579,38
11590,38
11601,38
11611,38
11621,38
11632,38
11642,38
11652,38
11662,38
11674,38
11684,38
11694,38
11704,38
11715,38
11725,38
11736,38
11746,38
11756,38
11767,38
11777,38
11787,38
11797,38
11809,38
11819,38
11829,38
11839,38
11850,38
11860,38
11871,38
11881,38
11892,38
11902,38
11912,38
11922,38
11934,38
11944,38
11954,38
11964,38
11975,38
11985,38
11995,38
12006,38
12017,38
12027,38
12037,38
12047,38
12058,38
12069,38
12079,38
12089,38
12100,38
12110,38
12120,38
12130,38
12142,38
12152,38
12162,38
12172,38
12182,38
12193,38
12204,38
12214,38
12224,38
12235,38
12245,38
12255,38
12266,38
12277,38
12287,38
12297,38
12307,38
12318,38
12328,38
12339,38
12349,38
12360,38
12370,38
12380,38
12390,38
12402,38
12412,38
12422,38
12432,38
12443,38
12453,38
12463,38
12474,38
12485,38
12495,38
12505,38
12515,38
12526,38
12537,38
12547,38
12557,38
12568,38
12578,38
12588,38
12599,38
12609,38
12620,38
12630,38
12640,38
12650,38
12661,38
12672,38
12682,38
12692,38
12703,38
12713,38
12723,38
12734,38
12745,38
12755,38
12765,38
12775,38
12786,38
12796,38
12807,38
12817,38
12828,38
12838,38
12848,38
12858,38
12870,38
12880,38
12890,38
12900,38
12911,38
12921,38
12932,38
12942,38
12953,38
12963,38
12973,38
12983,38
12993,38
13005,38
13015,38
13025,38
13035,38
13046,38
13056,38
13067,38
13077,38
13088,38
13098,38
13108,38
13118,38
13129,38
13140,38
13150,38
13160,38
13171,38
13181,38
13191,38
13202,38
13213,38
13223,38
13233,38
13243,38
13254,38
13265,38
13275,38
13285,38
13296,38
13306,38
13316,38
13326,38
13338,38
13348,38
13358,38
13368,38
13379,38
13389,38
13400,38
13410,38
13420,38
13431,38
13441,38
13451,38
13461,38
13473,38
13483,38
13493,38
13503,38
13514,38
13524,38
13535,38
13545,38
13556,38
13566,38
13576,38
13586,38
13598,38
13608,38
13618,38
13628,38
13639,38
13649,38
13659,38
13670,38
13681,38
13691,38
13701,38
13711,38
13722,38
13733,38
13743,38
13753,38
13764,38
13774,38
13784,38
13794,38
13806,38
13816,38
13826,38
13836,38
13846,38
13857,38
13868,38
13878,38
13888,38
13899,38
13909,38
13919,38
13930,38
13941,38
13951,38
13961,38
13971,38
13982,38
13992,38
14003,38
14013,38
14024,38
14034,38
14044,38
14054,38
14066,38
14076,38
14086,38
14096,38
14107,38
14117,38
14127,38
14138,38
14149,38
14159,38
14169,38
14179,38
14190,38
14201,38
14211,38
14221,38
14232,38
14242,38
14252,38
14263,38
14273,38
14284,38
14294,38
14304,38
14314,38
14325,38
14336,38
14346,38
14356,38
14367,38
14377,38
14387,38
14398,38
14409,38
14419,38
14429,38
14439,38
14450,38
14460,38
14471,38
14481,38
14492,38
14502,38
14512,38
14522,38
14534,38
14544,38
14554,38
14564,38
14575,38
14585,38
14596,38
14606,38
14617,38
14627,38
14637,38
14647,38
14657,38
14669,38
14679,38
14689,38
14699,38
14710,38
14720,38
14731,38
14741,38
14752,38
14762,38
14772,38
14782,38
14793,38
14804,38
14814,38
14824,38
14835,38
14845,38
14855,38
14866,38
14877,38
14887,38
14897,38
14907,38
14918,38
14929,38
14939,38
14949,38
14960,38
14970,38
14980,38
14990,38
15002,38
15012,38
15022,38
15032,38
15043,38
15053,38
15064,38
15074,38
15084,38
15095,38
15105,38
15115,38
15125,38
15137,38
15147,38
15157,38
15167,38
15178,38
15188,38
15199,38
15209,38
15220,38
15230,38
15240,38
15250,38
15262,38
15272,38
15282,38
15292,38
15303,38
15313,38
15323,38
15334,38
15345,38
15355,38
15365,38
15375,38
15386,38
15397,38
15407,38
15417,38
15428,38
15438,38
15448,38
15458,38
15470,38
15480,38
15490,38
15500,38
15510,38
15521,38
15532,38
15542,38
15552,38
15563,38
15573,38
15583,38
15594,38
15605,38
15615,38
15625,38
15635,38
15646,38
15656,38
15667,38
15677,38
15688,38
15698,38
15708,38
15718,38
15730,38
15740,38
15750,38
15760,38
15771,38
15781,38
15791,38
15802,38
15813,38
15823,38
15833,38
15843,38
15854,38
15865,38
15875,38
15885,38
15896,38
15906,38
15916,38
15927,38
15937,38
15948,38
15958,38
15968,38
15978,38
15989,38
16000,38
16010,38
16020,38
16031,38
16041,38
16051,38
16062,38
16073,38
16083,38
16093,38
16103,38
16114,38
16124,38
16135,38
16145,38
16156,38
16166,38
16176,38
16186,38
16198,38
16208,38
16218,38
16228,38
16239,38
16249,38
16260,38
16270,38
16281,38
16291,38
16301,38
16311,38
16321,38
16333,38
16343,38
16353,38
16363,38
16374,38
16384,38
16395,38
16405,38
16416,38
16426,38
16436,38
16446,38
16457,38
16468,38
16478,38
16488,38
16499,38
16509,38
16519,38
16530,38
16541,38
16551,38
16561,38
16571,38
16582,38
16593,38
16603,38
16613,38
16624,38
16634,38
16644,38
16654,38
16666,38
16676,38
16686,38
16696,38
16707,38
16717,38
16728,38
16738,38
16748,38
16759,38
16769,38
16779,38
16789,38
16801,38
16811,38
16821,38
16831,38
16842,38
16852,38
16863,38
16873,38
16884,38
16894,38
16904,38
16914,38
16926,38
16936,38
16946,38
16956,38
16967,38
16977,38
16987,38
16998,38
17009,38
17019,38
17029,38
17039,38
17050,38
17061,38
17071,38
17081,38
17092,38
17102,38
17112,38
17122,38
17134,38
17144,38
17154,38
17164,38
17174,38
17185,38
17196,38
17206,38
17216,38
17227,38
17237,38
17247,38
17258,38
17269,38
17279,38
17289,38
17299,38
17310,38
17320,38
17331,38
17341,38
17352,38
17362,38
17372,38
17382,38
17394,38
17404,38
17414,38
17424,38
17435,38
17445,38
17455,38
17466,38
17477,38
17487,38
17497,38
17507,38
17518,38
17529,38
17539,38
17549,38
17560,38
17570,38
17580,38
17591,38
17601,38
17612,38
17622,38
17632,38
17642,38
17653,38
17664,38
17674,38
17684,38
17695,38
17705,38
17715,38
17726,38
17737,38
17747,38
17757,38
17767,38
17778,38
17788,38
17799,38
17809,38
17820,38
17830,38
17840,38
17850,38
17862,38
17872,38
17882,38
17892,38
17903,38
17913,38
17924,38
17934,38
17945,38
17955,38
17965,38
17975,38
17985,38
17997,38
18007,38
18017,38
18027,38
18038,38
18048,38
18059,38
18069,38
18080,38
18090,38
18100,38
18110,38
18121,38
18132,38
18142,38
18152,38
18163,38
18173,38
18183,38
18194,38
18205,38
18215,38
18225,38
18235,38
18246,38
18257,38
18267,38
18277,38
18288,38
18298,38
18308,38
18318,38
18330,38
18340,38
18350,38
18360,38
18371,38
18381,38
18392,38
18402,38
18412,38
18423,38
18433,38
18443,38
18453,38
18465,38
18475,38
18485,38
18495,38
18506,38
18516,38
18527,38
18537,38
18548,38
18558,38
18568,38
18578,38
18590,38
18600,38
18610,38
18620,38
18631,38
18641,38
18651,38
18662,38
18673,38
18683,38
18693,38
18703,38
18714,38
18725,38
18735,38
18745,38
18756,38
18766,38
18776,38
18786,38
18798,38
18808,38
18818,38
18828,38
18838,38
18849,38
18860,38
18870,38
18880,38
18891,38
18901,38
18911,38
18922,38
18933,38
18943,38
18953,38
18963,38
18974,38
18984,38
18995,38
19005,38
19016,38
19026,38
19036,38
19046,38
19058,38
19068,38
19078,38
19088,38
19099,38
19109,38
19119,38
19130,38
19141,38
19151,38
19161,38
19171,38
19182,38
19193,38
19203,38
19213,38
19224,38
19234,38
19244,38
19255,38
19265,38
19276,38
19286,38
19296,38
19306,38
19317,38
19328,38
19338,38
19348,38
19359,38
19369,38
19379,38
19390,38
19401,38
19411,38
19421,38
19431,38
19442,38
19452,38
19463,38
19473,38
19484,38
19494,38
19504,38
19514,38
19526,38
19536,38
19546,38
19556,38
19567,38
19577,38
19588,38
19598,38
19609,38
19619,38
19629,38
19639,38
19649,38
19661,38
19671,38
19681,38
19691,38
19702,38
19712,38
19723,38
19733,38
19744,38
19754,38
19764,38
19774,38
19785,38
19796,38
19806,38
19816,38
19827,38
19837,38
19847,38
19858,38
19869,38
19879,38
19889,38
19899,38
19910,38
19921,38
19931,38
19941,38
19952,38
19962,38
19972,38
19982,38
19994,38
20004,38
20014,38
20024,38
20035,38
20045,38
20056,38
20066,38
20076,38
20087,38
20097,38
20107,38
20117,38
20129,38
20139,38
20149,38
20159,38
20170,38
20180,38
20191,38
20201,38
20212,38
20222,38
20232,38
20242,38
20254,38
20264,38
20274,38
20284,38
20295,38
20305,38
20315,38
20326,38
20337,38
20347,38
20357,38
20367,38
20378,38
20389,38
20399,38
20409,38
20420,38
20430,38
20440,38
20450,38
20462,38
20472,38
20482,38
20492,38
20502,38
20513,38
20524,38
20534,38
20544,38
20555,38
20565,38
20575,38
20586,38
20597,38
20607,38
20617,38
20627,38
20638,38
20648,38
20659,38
20669,38
20680,38
20690,38
20700,38
20710,38
20722,38
20732,38
20742,38
20752,38
20763,38
20773,38
20783,38
20794,38
20805,38
20815,38
20825,38
20835,38
20846,38
20857,38
20867,38
20877,38
20888,38
20898,38
20908,38
20919,38
20929,38
20940,38
20950,38
20960,38
20970,38
20981,38
20992,38
21002,38
21012,38
21023,38
21033,38
21043,38
21054,38
21065,38
21075,38
21085,38
21095,38
21106,38
21116,38
21127,38
21137,38
21148,38
21158,38
21168,38
21178,38
21190,38
21200,38
21210,38
21220,38
21231,38
21241,38
21252,38
21262,38
21273,38
21283,38
21293,38
21303,38
21313,38
21325,38
21335,38
21345,38
21355,38
21366,38
21376,38
21387,38
21397,38
21408,38
21418,38
21428,38
21438,38
21449,38
21460,38
21470,38
21480,38
21491,38
21501,38
21511,38
21522,38
21533,38
21543,38
21553,38
21563,38
21574,38
21585,38
21595,38
21605,38
21616,38
21626,38
21636,38
21646,38
21658,38
21668,38
21678,38
21688,38
21699,38
21709,38
21720,38
21730,38
21740,38
21751,38
21761,38
21771,38
21781,38
21793,38
21803,38
21813,38
21823,38
21834,38
21844,38
21855,38
21865,38
21876,38
21886,38
21896,38
21906,38
21918,38
21928,38
21938,38
21948,38
21959,38
21969,38
21979,38
21990,38
22001,38
22011,38
22021,38
22031,38
22042,38
22053,38
22063,38
22073,38
22084,38
22094,38
22104,38
22114,38
22126,38
22136,38
22146,38
22156,38
22166,38
22177,38
22188,39
22198,38
22208,38
22219,38
22229,38
22239,38
22250,38
22261,38
22271,38
22281,38
22291,38
22302,38
22312,38
22323,38
22333,38
22344,38
22354,38
22364,38
22374,38
22386,38
22396,38
22406,38
22416,38
22427,38
22437,38
22447,38
22458,38
22469,38
22479,38
22489,38
22499,38
22510,38
22521,38
22531,38
22541,38
22552,38
22562,38
22572,38
22583,38
22593,38
22604,38
22614,38
22624,38
22634,38
22645,38
22656,38
22666,38
22676,38
22687,38
22697,38
22707,38
22718,38
22729,38
22739,38
22749,38
22759,38
22770,38
22780,38
22791,38
22801,38
22812,38
22822,38
22832,38
22842,38
22854,38
22864,38
22874,38
22884,38
22895,38
22905,38
22916,38
22926,38
22937,38
22947,38
22957,38
22967,38
22977,38
22989,38
22999,38
23009,38
23019,38
23030,38
23040,38
23051,38
23061,38
23072,38
23082,38
23092,38
23102,38
23113,38
23124,38
23134,38
23144,38
23155,38
23165,38
23175,38
23186,38
23197,38
23207,38
23217,38
23227,38
23238,38
23249,38
23259,38
23269,38
23280,38
23290,38
23300,38
23310,38
23322,38
23332,38
23342,38
23352,38
23363,38
23373,38
23384,38
23394,38
23404,38
23415,38
23425,38
23435,38
23445,38
23457,38
23467,38
23477,38
23487,38
23498,38
23508,38
23519,38
23529,38
23540,38
23550,38
23560,38
23570,38
23582,38
23592,38
23602,38
23612,38
23623,38
23633,38
23643,38
23654,38
23665,38
23675,38
23685,38
23695,38
23706,38
23717,38
23727,38
23737,38
23748,38
23758,38
23768,38
23778,38
23790,38
23800,38
23810,38
23820,38
23830,38
23841,38
23852,38
23862,38
23872,38
23883,38
23893,38
23903,38
23914,38
23925,38
23935,38
23945,38
23955,38
23966,38
23976,38
23987,38
23997,38
24008,38
24018,38
24028,38
24038,38
24050,38
24060,38
24070,38
24080,38
24091,38
24101,38
24111,38
24122,38
24133,38
24143,38
24153,38
24163,38
24174,38
24185,38
24195,38
24205,38
24216,38
24226,38
24236,38
24247,38
24257,38
24268,38
24278,38
24288,38
24298,38
24309,38
24320,38
24330,38
24340,38
24351,38
24361,38
24371,38
24382,38
24393,38
24403,38
24413,38
24423,38
24434,38
24444,38
24455,38
24465,38
24476,38
24486,38
24496,38
24506,38
24518,38
24528,38
24538,38
24548,38
24559,38
24569,38
24580,38
24590,38
24601,38
24611,38
24621,38
24631,38
24641,38
24653,38
24663,38
24673,38
24683,38
24694,38
24704,38
24715,38
24725,38
24736,38
24746,38
24756,38
24766,38
24777,38
24788,38
24798,38
24808,38
24819,38
24829,38
24839,38
24850,38
24861,38
24871,38
24881,38
24891,38
24902,38
24913,38
24923,38
24933,38
24944,38
24954,38
24964,38
24974,38
24986,38
24996,38
25006,38
25016,38
25027,38
25037,38
25048,38
25058,38
25068,38
25079,38
25089,38
25099,38
25109,38
25121,38
25131,38
25141,38
25151,38
25162,38
25172,38
25183,38
25193,38
25204,38
25214,38
25224,38
25234,38
25246,38
25256,38
25266,38
25276,38
25287,38
25297,38
25307,38
25318,38
25329,38
25339,38
25349,38
25359,38
25370,38
25381,38
25391,38
25401,38
25412,38
25422,38
25432,38
25442,38
25454,38
25464,38
25474,38
25484,38
25494,38
25505,38
25516,38
25526,38
25536,38
25547,38
25557,38
25567,38
25578,38
25589,38
25599,38
25609,38
25619,38
25630,38
25640,38
25651,38
25661,38
25672,38
25682,38
25692,38
25702,38
25714,38
25724,38
25734,38
25744,38
25755,38
25765,38
25775,38
25786,38
25797,38
25807,38
25817,38
25827,38
25838,38
25849,38
25859,38
25869,38
25880,38
25890,38
25900,38
25911,38
25921,38
25932,38
25942,38
25952,38
25962,38
25973,38
25984,38
25994,38
26004,38
26015,38
26025,38
26035,38
26046,38
26057,38
26067,38
26077,38
26087,38
26098,38
26108,38
26119,38
26129,38
26140,38
26150,38
26160,38
26170,38
26182,38
26192,38
26202,38
26212,38
26223,38
26233,38
26244,38
26254,38
26265,38
26275,38
26285,38
26295,38
26305,38
26317,38
26327,38
26337,38
26347,38
26358,38
26368,38
26379,38
26389,38
26400,38
26410,38
26420,38
26430,38
26441,38
26452,38
26462,38
26472,38
26483,38
26493,38
26503,38
26514,38
26525,38
26535,38
26545,38
26555,38
26566,38
26577,38
26587,38
26597,38
26608,38
26618,38
26628,38
26638,38
26650,38
26660,38
26670,38
26680,38
26691,38
26701,38
26712,38
26722,38
26732,38
26743,38
26753,38
26763,38
26773,38
26785,38
26795,38
26805,38
26815,38
26826,38
26836,38
26847,38
26857,38
26868,38
26878,38
26888,38
26898,38
26910,38
26920,38
26930,38
26940,38
26951,38
26961,38
26971,38
26982,38
26993,38
27003,38
27013,38
27023,38
27034,38
27045,38
27055,38
27065,38
27076,38
27086,38
27096,38
27106,38
27118,38
27128,38
27138,38
27148,38
27158,38
27169,38
27180,38
27190,38
27200,38
27211,38
27221,38
27231,38
27242,38
27253,38
27263,38
27273,38
27283,38
27294,38
27304,38
27315,38
27325,38
27336,38
27346,38
27356,38
27366,38
27378,38
27388,38
27398,38
27408,38
27419,38
27429,38
27439,38
27450,38
27461,38
27471,38
27481,38
27491,38
27502,38
27513,38
27523,38
27533,38
27544,38
27554,38
27564,38
27575,38
27585,38
27596,38
27606,38
27616,38
27626,38
27637,38
27648,38
27658,38
27668,38
27679,38
27689,38
27699,38
27710,38
27721,38
27731,38
27741,38
27751,38
27762,38
27772,38
27783,38
27793,38
27804,38
27814,38
27824,38
27834,38
27846,38
27856,38
27866,38
27876,38
27887,38
27897,38
27908,38
27918,38
27929,38
27939,38
27949,38
27959,38
27969,38
27981,38
27991,38
