ms,value
10821,96
10831,96
10841,96
10851,96
10862,96
10873,96
10883,96
10893,96
10904,97
10914,96
10924,96
10935,96
10945,96
10956,96
10966,96
10976,97
10986,97
10997,97
11008,96
11018,97
11028,96
11039,96
11049,96
11059,96
11070,96
11081,97
11091,96
11101,97
11111,96
11122,97
11132,96
11143,96
11153,97
11164,96
11174,97
11184,96
11194,96
11206,96
11216,96
11226,96
11236,96
11247,96
11257,96
11268,97
11278,96
11289,97
11299,96
11309,96
11319,96
11329,96
11341,96
11351,96
11361,96
11371,96
11382,97
11392,96
11403,96
11413,96
11424,96
11434,96
11444,96
11454,96
11465,96
11476,96
11486,96
11496,96
11507,97
11517,97
11527,96
11538,97
11549,97
11559,97
11569,96
11579,96
11590,97
11601,96
11611,96
11621,96
11632,97
11642,96
11652,96
11662,96
11674,96
11684,96
11694,96
11704,97
11715,97
11725,96
11736,97
11746,96
11756,97
11767,96
11777,96
11787,97
11797,96
11809,97
11819,96
11829,96
11839,97
11850,96
11860,96
11871,96
11881,96
11892,96
11902,97
11912,96
11922,97
11934,96
11944,96
11954,96
11964,97
11975,96
11985,96
11995,96
12006,96
12017,96
12027,97
12037,97
12047,97
12058,96
12069,96
12079,96
12089,96
12100,96
12110,97
12120,97
12130,96
12142,96
12152,96
12162,96
12172,96
12182,96
12193,96
12204,96
12214,97
12224,97
12235,96
12245,97
12255,96
12266,96
12277,96
12287,96
12297,97
12307,97
12318,97
12328,96
12339,96
12349,96
12360,97
12370,96
12380,97
12390,96
12402,96
12412,97
12422,96
12432,96
12443,96
12453,96
12463,97
12474,97
12485,96
12495,96
12505,97
12515,97
12526,96
12537,96
12547,96
12557,96
12568,97
12578,96
12588,97
12599,96
12609,96
12620,96
12630,96
12640,96
12650,97
12661,96
12672,97
12682,96
12692,96
12703,97
12713,96
12723,97
12734,96
12745,96
12755,96
12765,97
12775,97
12786,96
12796,96
12807,97
12817,96
12828,96
12838,97
12848,96
12858,96
12870,97
12880,96
12890,96
12900,96
12911,96
12921,96
12932,96
12942,96
12953,96
12963,96
12973,97
12983,96
12993,97
13005,97
13015,96
13025,96
13035,97
13046,97
13056,96
13067,96
13077,96
13088,96
13098,96
13108,96
13118,96
13129,97
13140,96
13150,97
13160,97
13171,96
13181,97
13191,97
13202,97
13213,96
13223,96
13233,96
13243,96
13254,96
13265,96
13275,96
13285,96
13296,96
13306,96
13316,96
13326,96
13338,97
13348,96
13358,96
13368,97
13379,96
13389,96
13400,96
13410,96
13420,96
13431,97
13441,96
13451,97
13461,96
13473,96
13483,96
13493,96
13503,97
13514,96
13524,97
13535,96
13545,97
13556,97
13566,97
13576,96
13586,97
13598,96
13608,96
13618,96
13628,96
13639,96
13649,96
13659,97
13670,96
13681,96
13691,96
13701,96
13711,97
13722,96
13733,96
13743,96
13753,97
13764,97
13774,97
13784,96
13794,97
13806,96
13816,97
13826,96
13836,96
13846,96
13857,96
13868,97
13878,97
13888,96
13899,97
13909,97
13919,97
13930,96
13941,97
13951,96
13961,96
13971,96
13982,96
13992,96
14003,96
14013,96
14024,97
14034,96
14044,96
14054,96
14066,97
14076,96
14086,96
14096,97
14107,96
14117,96
14127,96
14138,96
14149,96
14159,96
14169,96
14179,97
14190,96
14201,96
14211,96
14221,97
14232,97
14242,96
14252,97
14263,96
14273,97
14284,97
14294,96
14304,96
14314,96
14325,96
14336,96
14346,97
14356,96
14367,96
14377,96
14387,97
14398,96
14409,97
14419,97
14429,97
14439,97
14450,96
14460,96
14471,96
14481,96
14492,96
14502,97
14512,96
14522,96
14534,96
14544,96
14554,96
14564,96
14575,96
14585,96
14596,96
14606,97
14617,97
14627,96
14637,97
14647,96
14657,96
14669,96
14679,97
14689,96
14699,97
14710,97
14720,96
14731,97
14741,97
14752,96
14762,97
14772,96
14782,97
14793,96
14804,96
14814,96
14824,96
14835,97
14845,97
14855,96
14866,97
14877,96
14887,97
14897,97
14907,96
14918,97
14929,96
14939,97
14949,96
14960,96
14970,96
14980,97
14990,96
15002,97
15012,97
15022,96
15032,96
15043,96
15053,96
15064,97
15074,97
15084,96
15095,97
15105,96
15115,96
15125,97
15137,96
15147,97
15157,97
15167,96
15178,96
15188,96
15199,96
15209,96
15220,96
15230,97
15240,96
15250,97
15262,96
15272,96
15282,96
15292,97
15303,96
15313,96
15323,96
15334,97
15345,96
15355,96
15365,96
15375,96
15386,97
15397,96
15407,97
15417,96
15428,96
15438,96
15448,97
15458,96
15470,96
15480,96
15490,96
15500,96
15510,96
15521,96
15532,97
15542,97
15552,96
15563,97
15573,97
15583,96
15594,96
15605,96
15615,96
15625,97
15635,96
15646,96
15656,97
15667,97
15677,97
15688,96
15698,96
15708,96
15718,97
15730,97
15740,97
15750,97
15760,96
15771,96
15781,96
15791,97
15802,97
15813,96
15823,97
15833,96
15843,96
15854,96
15865,97
15875,96
15885,96
15896,96
15906,96
15916,96
15927,96
15937,97
15948,97
15958,97
15968,97
15978,97
15989,96
16000,96
16010,97
16020,96
16031,97
16041,96
16051,97
16062,96
16073,97
16083,96
16093,96
16103,96
16114,96
16124,97
16135,96
16145,97
16156,96
16166,97
16176,96
16186,97
16198,96
16208,96
16218,96
16228,96
16239,96
16249,97
16260,96
16270,96
16281,96
16291,96
16301,96
16311,96
16321,96
16333,97
16343,96
16353,97
16363,96
16374,97
16384,96
16395,97
16405,96
16416,96
16426,96
16436,96
16446,96
16457,96
16468,96
16478,96
16488,97
16499,96
16509,96
16519,97
16530,96
16541,97
16551,96
16561,97
16571,96
16582,97
16593,96
16603,97
16613,96
16624,96
16634,97
16644,96
16654,96
16666,97
16676,96
16686,96
16696,96
16707,96
16717,96
16728,96
16738,96
16748,97
16759,96
16769,97
16779,96
16789,96
16801,96
16811,97
16821,96
16831,96
16842,96
16852,96
16863,96
16873,96
16884,96
16894,96
16904,97
16914,96
16926,96
16936,96
16946,96
16956,97
16967,96
16977,96
16987,96
16998,96
17009,96
17019,97
17029,96
17039,96
17050,96
17061,96
17071,96
17081,96
17092,96
17102,96
17112,97
17122,96
17134,97
17144,96
17154,97
17164,97
17174,96
17185,97
17196,96
17206,97
17216,96
17227,97
17237,96
17247,96
17258,96
17269,97
17279,96
17289,96
17299,96
17310,97
17320,97
17331,96
17341,97
17352,96
17362,97
17372,97
17382,97
17394,96
17404,96
17414,96
17424,96
17435,97
17445,97
17455,96
17466,96
17477,96
17487,96
17497,96
17507,96
17518,96
17529,96
17539,96
17549,97
17560,96
17570,97
17580,97
17591,96
17601,96
17612,97
17622,96
17632,96
17642,96
17653,96
17664,96
17674,96
17684,97
17695,96
17705,96
17715,97
17726,97
17737,96
17747,96
17757,97
17767,96
17778,97
17788,96
17799,97
17809,96
17820,97
17830,97
17840,96
17850,96
17862,96
17872,96
17882,96
17892,96
17903,96
17913,96
17924,96
17934,96
17945,97
17955,96
17965,97
17975,96
17985,97
17997,97
18007,96
18017,96
18027,96
18038,96
18048,96
18059,97
18069,96
18080,96
18090,96
18100,97
18110,96
18121,96
18132,96
18142,96
18152,97
18163,96
18173,96
18183,96
18194,97
18205,96
18215,97
18225,96
18235,97
18246,96
18257,96
18267,97
18277,97
18288,96
18298,96
18308,97
18318,96
18330,96
18340,96
18350,97
18360,97
18371,96
18381,97
18392,96
18402,97
18412,96
18423,97
18433,96
18443,97
18453,96
18465,96
18475,96
18485,96
18495,96
18506,96
18516,97
18527,96
18537,97
18548,96
18558,96
18568,96
18578,96
18590,96
18600,96
18610,97
18620,96
18631,96
18641,96
18651,96
18662,96
18673,96
18683,96
18693,96
18703,96
18714,96
18725,97
18735,96
18745,97
18756,96
18766,97
18776,97
18786,97
18798,96
18808,97
18818,96
18828,96
18838,97
18849,96
18860,97
18870,96
18880,96
18891,96
18901,96
18911,97
18922,96
18933,96
18943,96
18953,96
18963,96
18974,97
18984,96
18995,96
19005,97
19016,96
19026,97
19036,96
19046,97
19058,96
19068,96
19078,96
19088,97
19099,96
19109,97
19119,96
19130,96
19141,97
19151,96
19161,97
19171,96
19182,97
19193,97
19203,96
19213,96
19224,97
19234,96
19244,97
19255,96
19265,96
19276,96
19286,96
19296,97
19306,96
19317,96
19328,96
19338,96
19348,97
19359,96
19369,97
19379,96
19390,97
19401,96
19411,97
19421,96
19431,97
19442,96
19452,96
19463,96
19473,97
19484,96
19494,96
19504,97
19514,96
19526,97
19536,96
19546,97
19556,97
19567,96
19577,96
19588,96
19598,97
19609,97
19619,97
19629,96
19639,97
19649,96
19661,97
19671,96
19681,96
19691,96
19702,96
19712,97
19723,96
19733,97
19744,96
19754,96
19764,96
19774,96
19785,97
19796,96
19806,97
19816,97
19827,97
19837,96
19847,97
19858,96
19869,96
19879,96
19889,97
19899,96
19910,96
19921,97
19931,96
19941,96
19952,96
19962,96
19972,96
19982,96
19994,96
20004,96
20014,97
20024,97
20035,97
20045,96
20056,97
20066,96
20076,97
20087,96
20097,96
20107,96
20117,96
20129,96
20139,96
20149,96
20159,96
20170,97
20180,97
20191,97
20201,97
20212,97
20222,97
20232,97
20242,97
20254,96
20264,96
20274,96
20284,96
20295,96
20305,97
20315,96
20326,97
20337,97
20347,96
20357,97
20367,96
20378,96
20389,97
20399,96
20409,96
20420,96
20430,97
20440,97
20450,96
20462,96
20472,97
20482,96
20492,97
20502,96
20513,96
20524,96
20534,96
20544,97
20555,96
20565,97
20575,96
20586,97
20597,97
20607,97
20617,96
20627,96
20638,96
20648,97
20659,96
20669,97
20680,96
20690,96
20700,97
20710,96
20722,96
20732,96
20742,96
20752,97
20763,96
20773,97
20783,97
20794,97
20805,97
20815,97
20825,96
20835,97
20846,96
20857,96
20867,96
20877,96
20888,96
20898,96
20908,97
20919,96
20929,97
20940,96
20950,96
20960,96
20970,96
20981,96
20992,97
21002,97
21012,97
21023,97
21033,96
21043,97
21054,96
21065,97
21075,96
21085,96
21095,96
21106,96
21116,97
21127,96
21137,96
21148,96
21158,97
21168,97
21178,96
21190,97
21200,96
21210,96
21220,97
21231,96
21241,96
21252,96
21262,96
21273,97
21283,96
21293,96
21303,96
21313,97
21325,96
21335,96
21345,96
21355,96
21366,97
21376,97
21387,96
21397,96
21408,96
21418,96
21428,97
21438,97
21449,96
21460,96
21470,96
21480,96
21491,96
21501,96
21511,96
21522,96
21533,97
21543,96
21553,97
21563,96
21574,97
21585,97
21595,96
21605,96
21616,97
21626,97
21636,97
21646,97
21658,97
21668,97
21678,96
21688,97
21699,96
21709,97
21720,96
21730,96
21740,96
21751,96
21761,97
21771,96
21781,97
21793,96
21803,96
21813,97
21823,96
21834,97
21844,96
21855,96
21865,96
21876,97
21886,96
21896,96
21906,96
21918,96
21928,96
21938,96
21948,96
21959,96
21969,97
21979,96
21990,96
22001,96
22011,97
22021,97
22031,96
22042,96
22053,96
22063,96
22073,96
22084,97
22094,96
22104,97
22114,96
22126,97
22136,96
22146,96
22156,96
22166,96
22177,97
22188,97
22198,96
22208,96
22219,97
22229,96
22239,96
22250,96
22261,97
22271,96
22281,96
22291,96
22302,96
22312,96
22323,96
22333,96
22344,96
22354,96
22364,96
22374,97
22386,96
22396,96
22406,96
22416,96
22427,97
22437,96
22447,97
22458,96
22469,97
22479,97
22489,96
22499,96
22510,96
22521,97
22531,96
22541,96
22552,96
22562,97
22572,96
22583,96
22593,96
22604,96
22614,97
22624,96
22634,97
22645,96
22656,96
22666,96
22676,96
22687,96
22697,97
22707,96
22718,96
22729,96
22739,96
22749,97
22759,96
22770,96
22780,96
22791,97
22801,97
22812,96
22822,97
22832,96
22842,97
22854,96
22864,97
22874,96
22884,96
22895,96
22905,97
22916,96
22926,97
22937,96
22947,96
22957,97
22967,96
22977,97
22989,96
22999,97
23009,97
23019,96
23030,97
23040,96
23051,97
23061,96
23072,97
23082,96
23092,96
23102,96
23113,97
23124,96
23134,96
23144,96
23155,96
23165,97
23175,96
23186,97
23197,96
23207,97
23217,96
23227,97
23238,97
23249,96
23259,97
23269,96
23280,96
23290,96
23300,96
23310,96
23322,96
23332,96
23342,96
23352,96
23363,96
23373,97
23384,96
23394,97
23404,96
23415,97
23425,96
23435,97
23445,96
23457,96
23467,96
23477,96
23487,97
23498,96
23508,96
23519,96
23529,96
23540,96
23550,96
23560,96
23570,96
23582,97
23592,97
23602,96
23612,96
23623,97
23633,96
23643,97
23654,96
23665,96
23675,96
23685,96
23695,96
23706,96
23717,97
23727,96
23737,97
23748,96
23758,96
23768,96
23778,97
23790,97
23800,96
23810,97
23820,96
23830,97
23841,96
23852,96
23862,96
23872,96
23883,96
23893,96
23903,96
23914,96
23925,96
23935,96
23945,97
23955,96
23966,96
23976,96
23987,96
23997,96
24008,97
24018,97
24028,96
24038,96
24050,96
24060,97
24070,96
24080,96
24091,96
24101,96
24111,97
24122,97
24133,96
24143,96
24153,97
24163,96
24174,97
24185,96
24195,96
24205,97
24216,97
24226,97
24236,97
24247,96
24257,97
24268,96
24278,97
24288,96
24298,96
24309,96
24320,96
24330,97
24340,96
24351,97
24361,96
24371,97
24382,96
24393,97
24403,96
24413,97
24423,96
24434,96
24444,96
24455,97
24465,96
24476,97
24486,96
24496,97
24506,96
24518,96
24528,97
24538,96
24548,96
24559,96
24569,97
24580,96
24590,96
24601,96
24611,97
24621,96
24631,96
24641,96
24653,96
24663,96
24673,97
24683,96
24694,97
24704,96
24715,96
24725,96
24736,96
24746,97
24756,96
24766,96
24777,96
24788,97
24798,96
24808,97
24819,96
24829,96
24839,96
24850,97
24861,97
24871,96
24881,96
24891,96
24902,97
24913,96
24923,96
24933,96
24944,96
24954,96
24964,96
24974,96
24986,97
24996,96
25006,97
25016,96
25027,96
25037,96
25048,96
25058,97
25068,96
25079,96
25089,96
25099,97
25109,96
25121,97
25131,97
25141,97
25151,96
25162,97
25172,96
25183,96
25193,96
25204,96
25214,96
25224,97
25234,96
25246,96
25256,96
25266,96
25276,96
25287,96
25297,96
25307,96
25318,96
25329,96
25339,96
25349,96
25359,97
25370,96
25381,97
25391,97
25401,97
25412,96
25422,96
25432,97
25442,97
25454,97
25464,96
25474,97
25484,97
25494,96
25505,96
25516,97
25526,97
25536,96
25547,97
25557,97
25567,97
25578,97
25589,97
25599,97
25609,96
25619,97
25630,97
25640,96
25651,96
25661,97
25672,97
25682,96
25692,96
25702,97
25714,97
25724,96
25734,96
25744,97
25755,97
25765,97
25775,97
25786,97
25797,97
25807,97
25817,96
25827,97
25838,96
25849,96
25859,96
25869,96
25880,97
25890,96
25900,97
25911,96
25921,96
25932,96
25942,97
25952,97
25962,96
25973,97
25984,96
25994,96
26004,97
26015,97
26025,96
26035,97
26046,96
26057,96
26067,96
26077,97
26087,97
26098,97
26108,96
26119,96
26129,96
26140,97
26150,97
26160,96
26170,97
26182,97
26192,96
26202,96
26212,97
26223,96
26233,96
26244,96
26254,97
26265,96
26275,97
26285,96
26295,96
26305,97
26317,97
26327,96
26337,96
26347,97
26358,96
26368,96
26379,97
26389,96
26400,96
26410,96
26420,96
26430,96
26441,96
26452,97
26462,97
26472,96
26483,96
26493,97
26503,96
26514,97
26525,96
26535,97
26545,97
26555,97
26566,97
26577,96
26587,96
26597,97
26608,96
26618,96
26628,96
26638,96
26650,96
26660,96
26670,97
26680,97
26691,96
26701,97
26712,96
26722,97
26732,96
26743,97
26753,96
26763,96
26773,96
26785,96
26795,96
26805,96
26815,97
26826,97
26836,96
26847,96
26857,96
26868,97
26878,97
26888,97
26898,97
26910,96
26920,96
26930,96
26940,97
26951,96
26961,97
26971,96
26982,97
26993,96
27003,97
27013,97
27023,96
27034,97
27045,97
27055,97
27065,96
27076,97
27086,96
27096,97
27106,96
27118,97
27128,96
27138,96
27148,96
27158,96
27169,97
27180,96
27190,97
27200,96
27211,96
27221,97
27231,97
27242,96
27253,97
27263,97
27273,97
27283,97
27294,96
27304,97
27315,97
27325,96
27336,96
27346,96
27356,96
27366,96
27378,97
27388,96
27398,97
27408,96
27419,97
27429,97
27439,97
27450,96
27461,96
27471,97
27481,97
27491,97
27502,96
27513,97
27523,96
27533,97
27544,96
27554,97
27564,96
27575,96
27585,96
27596,97
27606,97
27616,96
27626,96
27637,96
27648,96
27658,96
27668,96
27679,97
27689,97
27699,96
27710,96
27721,96
27731,96
27741,97
27751,96
27762,96
27772,96
27783,97
27793,97
27804,97
27814,97
27824,96
27834,97
27846,97
27856,96
27866,97
27876,96
27887,96
27897,97
27908,97
27918,96
27929,96
27939,97
27949,97
27959,97
27969,96
27981,96
27991,97
