ms,value
6672,674
6684,674
6694,674
6704,674
6714,674
6725,674
6735,674
6746,674
6756,674
6767,674
6777,674
6787,674
6797,674
6809,674
6819,674
6829,674
6839,674
6849,674
6860,674
6870,674
6881,674
6891,674
6902,674
6912,674
6922,674
6932,674
6944,674
6954,674
6964,674
6974,674
6985,674
6995,674
7005,674
7016,674
7027,674
7037,674
7047,674
7057,674
7068,674
7079,674
7089,674
7099,674
7110,674
7120,674
7130,674
7141,674
7152,674
7162,674
7172,674
7182,674
7193,674
7203,674
7214,674
7224,674
7235,674
7245,674
7255,674
7265,674
7276,674
7287,674
7297,674
7307,674
7317,674
7328,674
7338,674
7349,674
7359,674
7370,674
7380,674
7390,674
7400,674
7412,674
7422,674
7432,674
7442,674
7453,674
7463,674
7474,674
7484,674
7495,674
7505,674
7515,674
7525,674
7536,674
7547,674
7557,674
7567,674
7578,674
7588,674
7598,674
7609,674
7620,674
7630,674
7640,674
7650,673
7660,674
7671,674
7682,674
7692,674
7702,674
7713,674
7723,674
7733,674
7744,674
7755,674
7765,674
7775,674
7785,674
7796,674
7807,674
7817,674
7827,674
7838,674
7848,674
7858,674
7868,674
7880,674
7890,674
7900,674
7910,674
7921,674
7931,674
7942,674
7952,674
7963,674
7973,674
7983,674
7993,674
8004,674
8015,674
8025,674
8035,674
8046,674
8056,674
8066,674
8077,674
8088,674
8098,674
8108,674
8118,674
8128,674
8140,674
8150,674
8160,674
8170,674
8181,674
8191,674
8201,674
8212,674
8223,674
8233,674
8243,674
8253,674
8264,674
8275,674
8285,674
8295,674
8306,674
8316,674
8326,674
8336,674
8348,674
8358,674
8368,674
8378,674
8389,673
8399,674
8410,674
8420,674
8431,674
8441,674
8451,674
8461,674
8473,674
8483,674
8493,674
8503,674
8513,674
8524,674
8534,674
8545,674
8555,674
8566,674
8576,674
8586,674
8596,674
8608,674
8618,674
8628,674
8638,674
8649,673
8659,674
8669,674
8680,674
8691,674
8701,674
8711,674
8721,674
8732,674
8743,674
8753,674
8763,674
8774,674
8784,674
8794,674
8805,674
8816,674
8826,674
8836,674
8846,674
8857,674
8867,674
8878,674
8888,674
8899,674
8909,674
8919,674
8929,674
8940,674
8951,674
8961,674
8971,674
8981,674
8992,674
9002,674
9013,674
9023,674
9034,674
9044,674
9054,674
9064,674
9076,674
9086,674
9096,674
9106,674
9117,674
9127,674
9138,674
9148,674
9159,674
9169,674
9179,674
9189,674
9200,674
9211,674
9221,674
9231,674
9242,674
9252,674
9262,674
9273,674
9284,674
9294,674
9304,674
9314,674
9324,674
9335,674
9346,674
9356,674
9366,674
9377,674
9387,674
9397,674
9408,674
9419,674
9429,674
9439,674
9449,674
9460,674
9471,674
9481,674
9491,674
9502,674
9512,674
9522,674
9532,674
9544,674
9554,674
9564,674
9574,674
9585,674
9595,674
9606,674
9616,674
9627,674
9637,674
9647,674
9657,674
9668,674
9679,674
9689,674
9699,674
9710,674
9720,674
9730,674
9741,674
9752,674
9762,674
9772,674
9782,674
9792,674
9804,674
9814,674
9824,674
9834,674
9845,674
9855,674
9865,674
9876,674
9887,674
9897,674
9907,674
9917,674
9928,674
9939,674
9949,674
9959,674
9970,674
9980,674
9990,673
10000,674
10013,674
10024,674
10035,674
10046,673
10058,674
10070,674
10081,674
10092,674
10104,674
10115,674
10126,674
10139,674
10150,674
10161,674
10172,674
10184,674
10195,674
10207,674
10218,674
10230,674
10241,674
10252,674
10264,674
10276,674
10287,674
10298,674
10310,674
10321,674
10332,674
10344,674
10356,674
10367,674
10378,674
10389,674
10402,674
10413,674
10424,674
10436,674
10447,674
10458,674
10470,674
10482,674
10493,674
10504,674
10515,674
10527,674
10539,674
10550,674
10561,674
10573,674
10584,674
10595,674
10608,674
10619,674
10630,674
10641,674
10653,674
10664,674
10676,674
10687,674
10699,674
10710,674
10721,674
10732,674
10745,674
10756,674
10767,674
10779,674
10790,674
10802,674
10813,674
10825,674
10836,674
10847,674
10858,674
10871,674
10882,674
10893,674
10905,674
10916,674
10927,674
10939,674
10951,674
10962,674
10973,674
10984,674
10996,674
11008,674
11019,674
11030,674
11042,674
11053,674
11064,674
11077,674
11088,674
11099,674
11110,673
11122,674
11134,674
11145,674
11156,674
11168,674
11179,674
11190,674
11203,674
11214,674
11225,674
11236,674
11248,674
11259,674
11271,674
11282,674
11294,673
11305,674
11316,674
11327,674
11340,673
11351,674
11362,674
11374,674
11385,674
11396,674
11408,674
11420,674
11431,674
11442,674
11453,674
11465,674
11477,674
11488,674
11499,674
11511,674
11522,674
11534,674
11546,673
11557,674
11568,674
11579,674
11591,674
11603,674
11614,674
11625,674
11637,674
11648,674
11659,674
11672,674
11683,674
11694,674
11705,674
11717,674
11728,674
11740,674
11751,674
