ms,value
5321,289
5331,410
5341,291
5352,480
5363,284
5373,518
5383,276
5393,541
5404,267
5415,556
5425,258
5435,558
5446,244
5456,515
5466,224
5477,454
5488,203
5498,379
5508,189
5518,340
5529,212
5539,300
5550,264
5560,283
5571,352
5581,285
5591,433
5601,289
5612,492
5623,279
5633,523
5643,272
5653,543
5664,264
5674,556
5685,255
5695,540
5706,238
5716,497
5726,215
5736,432
5748,192
5758,363
5768,192
5778,329
5789,215
5799,282
5810,285
5820,282
5831,375
5841,284
5851,453
5861,282
5872,502
5883,275
5893,530
5903,266
5914,547
5924,258
5934,557
5945,248
5956,530
5966,232
5976,474
5986,207
5996,406
6007,185
6018,349
6028,198
6038,317
6049,230
6059,281
6069,314
6080,281
6091,397
6101,284
6111,470
6121,280
6132,509
6143,271
6153,534
6163,263
6174,549
6184,254
6194,553
6204,241
6216,514
6226,222
6236,457
6246,199
6257,382
6267,183
6278,339
6288,205
6299,300
6309,252
6319,278
6329,338
6340,279
6351,423
6361,284
6371,484
6382,275
6392,518
6402,267
6413,537
6424,259
6434,550
6444,251
6454,540
6464,235
6476,495
6486,212
6496,432
6506,188
6517,362
6527,186
6537,328
6548,211
6559,282
6569,275
6579,276
6589,362
6600,277
6611,444
6621,275
6631,495
6642,269
6652,523
6662,262
6672,539
6684,254
6694,551
6704,244
6714,525
6725,228
6735,473
6746,203
6756,406
6767,180
6777,346
6787,191
6797,313
6809,220
6819,273
6829,300
6839,276
6849,385
6860,276
6870,461
6881,272
6891,503
6902,263
6912,527
6922,255
6932,543
6944,248
6954,550
6964,235
6974,510
6985,218
6995,450
7005,195
7016,379
7027,175
7037,333
7047,196
7057,297
7068,240
7079,271
7089,326
7099,274
7110,409
7120,278
7130,476
7141,267
7152,511
7162,260
7172,532
7182,251
7193,544
7203,245
7214,535
7224,229
7235,492
7245,209
7255,427
7265,186
7276,357
7287,180
7297,322
7307,203
7317,278
7328,265
7338,270
7349,353
7359,274
7370,434
7380,270
7390,487
7400,264
7412,517
7422,256
7432,534
7442,248
7453,545
7463,239
7474,522
7484,225
7495,472
7505,201
7515,405
7525,179
7536,343
7547,187
7557,311
7567,214
7578,270
7588,294
7598,271
7609,378
7620,274
7630,456
7640,269
7650,498
7660,261
7671,523
7682,253
7692,538
7702,246
7713,546
7723,234
7733,508
7744,217
7755,450
7765,193
7775,379
7785,173
7796,332
7807,193
7817,296
7827,235
7838,268
7848,322
7858,271
7868,405
7880,273
7890,473
7900,264
7910,506
7921,257
7931,527
7942,251
7952,542
7963,243
7973,537
7983,227
7993,491
8004,208
8015,427
8025,184
8035,355
8046,176
8056,321
8066,200
8077,277
8088,261
8098,268
8108,349
8118,270
8128,430
8140,269
8150,485
8160,261
8170,515
8181,253
8191,533
8201,246
8212,543
8223,236
8233,522
8243,221
8253,470
8264,198
8275,402
8285,176
8295,339
8306,183
8316,308
8326,211
8336,267
8348,290
8358,270
8368,375
8378,271
8389,452
8399,265
8410,496
8420,258
8431,520
8441,250
8451,535
8461,242
8473,545
8483,230
8493,506
8503,213
8513,446
8524,189
8534,375
8545,170
8555,328
8566,190
8576,293
8586,232
8596,266
8608,318
8618,269
8628,402
8638,271
8649,471
8659,262
8669,505
8680,255
8691,525
8701,247
8711,539
8721,240
8732,533
8743,225
8753,488
8763,204
8774,425
8784,181
8794,353
8805,173
8816,318
8826,197
8836,274
8846,259
8857,265
8867,349
8878,268
8888,430
8899,265
8909,482
8919,259
8929,512
8940,252
8951,529
8961,244
8971,540
8981,236
8992,517
9002,220
9013,469
9023,194
9034,400
9044,173
9054,338
9064,182
9076,306
9086,210
9096,264
9106,291
9117,266
9127,376
9138,268
9148,453
9159,266
9169,493
9179,258
9189,517
9200,250
9211,535
9221,241
9231,541
9242,229
9252,504
9262,210
9273,447
9284,186
9294,375
9304,168
9314,326
9324,189
9335,289
9346,233
9356,263
9366,321
9377,265
9387,406
9397,269
9408,469
9419,262
9429,502
9439,255
9449,523
9460,246
9471,537
9481,238
9491,530
9502,222
9512,488
9522,201
9532,425
9544,180
9554,351
9564,174
9574,315
9585,198
9595,271
9606,262
9616,263
9627,350
9637,267
9647,431
9657,264
9668,480
9679,259
9689,510
9699,252
9710,528
9720,243
9730,541
9741,234
9752,517
9762,217
9772,467
9782,192
9792,398
9804,172
9814,336
9824,182
9834,303
9845,212
9855,262
9865,292
9876,266
9887,377
9897,267
9907,450
9917,263
9928,492
9939,256
9949,517
9959,248
9970,533
9980,238
9990,540
10000,227
10013,427
10024,177
10035,263
10046,408
10058,258
10070,532
10081,225
10092,412
10104,183
10115,263
10126,425
10139,256
10150,534
10161,221
10172,395
10184,187
10195,263
10207,440
10218,255
10230,538
10241,216
10252,381
10264,190
10276,261
10287,448
10298,254
10310,538
10321,215
10332,366
10344,197
10356,263
10367,462
10378,252
10389,539
10402,208
10413,351
10424,203
10436,264
10447,473
10458,249
10470,542
10482,202
10493,343
10504,214
10515,266
10527,477
10539,249
10550,534
10561,199
10573,335
10584,229
10595,264
10608,486
10619,247
10630,531
10641,194
10653,328
10664,245
10676,265
10687,494
10699,244
10710,520
10721,188
10732,323
10745,260
10756,269
10767,498
10779,244
10790,510
10802,186
10813,316
10825,281
10836,268
10847,504
10858,243
10871,504
10882,180
10893,309
10905,299
10916,270
10927,510
10939,239
10951,495
10962,175
10973,303
10984,314
10996,267
11008,515
11019,239
11030,483
11042,173
11053,293
11064,336
11077,265
11088,518
11099,237
11110,472
11122,169
11134,283
11145,351
11156,260
11168,522
11179,234
11190,459
11203,168
11214,273
11225,366
11236,262
11248,522
11259,233
11271,443
11282,171
11294,263
11305,384
11316,259
11327,526
11340,227
11351,431
11362,176
11374,262
11385,401
11396,257
11408,527
11420,224
11431,419
11442,180
11453,263
11465,415
11477,257
11488,531
11499,223
11511,402
11522,184
11534,262
11546,433
11557,256
11568,535
11579,217
11591,388
11603,189
11614,263
11625,445
11637,254
11648,538
11659,215
11672,372
11683,193
11694,264
11705,458
11717,253
11728,538
11740,210
11751,356
11763,200
11774,263
11785,470
11796,250
11809,541
11820,206
11831,346
11843,209
11854,266
11866,476
11877,249
11889,537
11900,200
11911,339
11922,221
11935,265
11946,482
11957,248
11968,532
11980,197
11991,331
12003,238
12015,266
12026,490
12037,245
12048,525
12060,191
12072,325
12083,254
12094,267
12106,496
12117,243
12128,515
12140,187
12152,319
12163,269
12174,268
12186,500
12197,244
12209,506
12220,184
12232,313
12243,291
12254,267
12266,506
12278,241
12289,499
12300,178
12312,306
12323,306
12335,267
12346,512
12358,238
12369,490
12380,173
12391,299
12404,322
12415,265
12426,514
12437,237
12449,477
12460,169
12472,287
12484,341
12495,263
12506,518
12517,237
12529,465
12541,169
12552,277
12563,360
12575,261
12586,522
12598,234
12609,452
12621,168
12632,267
12643,375
12655,260
12667,526
12678,229
12689,439
12701,171
12712,263
12723,389
12735,259
12747,528
12758,229
12769,425
12780,177
12792,262
12804,408
12815,256
12827,530
12838,223
12849,411
12860,182
12873,263
12884,424
12895,255
12906,534
12918,219
12929,396
12941,186
12953,263
12964,434
12975,254
12986,536
12999,217
13010,379
13021,190
13032,262
13044,449
13055,252
13067,536
13078,214
13090,365
13101,196
13112,262
13124,463
13136,249
13147,539
13158,208
13170,350
13181,201
13192,264
13204,471
13216,249
13227,540
13238,203
13249,343
13261,213
13273,265
13284,475
13296,248
13307,534
13318,200
13330,333
13342,227
13353,264
13364,485
13375,245
13387,530
13399,194
13410,327
13422,243
13433,265
13444,491
13455,244
13468,519
13479,187
13490,321
13501,257
13513,265
13524,496
13536,243
13547,509
13559,184
13570,315
13581,276
13593,265
13605,501
13616,240
13627,502
13639,180
13650,308
13661,295
13673,267
13685,506
13696,238
13707,493
13718,175
13731,301
13742,311
13753,264
13765,511
13776,236
13787,483
13799,170
13811,294
13822,327
13833,263
13844,514
13856,236
13868,469
13879,168
13891,282
13902,347
13913,261
13924,518
13937,233
13948,457
13959,167
13970,271
13982,365
13993,259
14005,522
14016,229
14028,446
14039,168
14050,261
14063,377
14074,258
14085,525
14096,227
14108,433
14119,172
14131,262
14142,395
14154,257
14165,527
14176,224
14187,418
14200,177
14211,260
14222,412
14234,255
14245,528
14256,221
14268,403
14280,183
14291,260
14302,427
14313,252
14325,532
14337,218
14348,388
14360,187
14371,260
14382,440
14393,250
14406,534
14417,213
14428,374
14439,190
14451,260
14463,450
14474,250
14485,535
14497,210
14508,358
14519,195
14532,261
14543,462
14554,248
14565,535
14577,206
14588,346
14600,203
14611,260
14623,471
14634,246
14645,537
14656,200
14669,338
14680,217
14691,260
14703,478
14714,245
14725,534
14737,194
14749,330
14760,230
14771,262
14782,484
14795,243
14806,524
14817,189
14828,325
14840,244
14851,264
14863,489
14875,242
14886,513
14897,185
14908,319
14920,261
14932,263
14943,495
14954,241
14966,507
14977,183
14988,311
15001,281
15012,263
15023,502
15034,238
15046,498
15057,177
15069,305
15080,297
15092,267
15103,507
15114,236
15125,490
15138,172
15149,299
15160,310
15172,264
15183,509
15195,236
15206,479
15218,169
15229,290
15240,331
15251,261
15264,514
15275,234
15286,468
15297,166
15309,279
15320,349
15332,259
15344,518
15355,232
15366,456
15377,164
15389,269
15401,365
15412,258
15423,519
15435,230
15446,443
15457,166
15470,260
15481,379
15492,257
15503,524
15515,226
15527,431
15538,172
15549,259
15561,395
15572,255
15583,527
15595,222
15607,419
15618,176
15629,260
15641,408
15652,256
15664,527
15675,221
15687,404
15698,180
15709,259
15720,426
15733,252
15744,530
15755,216
15766,389
15778,186
15789,259
15801,441
15813,251
15824,533
15835,214
15846,375
15858,189
15870,261
15881,449
15892,251
15904,534
15915,212
15927,359
15939,194
15950,260
15961,461
15972,248
15984,537
15996,204
16007,347
16018,198
16030,262
16041,466
16052,248
16064,536
16076,200
16087,338
16098,213
16110,260
16121,476
16133,245
16144,535
16156,195
16167,331
16178,225
16189,262
16202,483
16213,243
16224,525
16235,191
16247,326
16259,239
16270,263
16282,488
16293,242
16304,517
16315,187
16328,319
16339,256
16350,262
16361,495
16373,239
16384,511
16396,181
16408,314
16419,272
16430,266
16441,498
16453,239
16465,499
16476,178
16487,307
16499,291
16510,265
16521,504
16533,238
16545,492
16556,174
16567,300
16579,306
16590,263
16602,508
16613,235
16625,483
16636,169
16647,294
16659,324
16671,262
16682,512
16693,235
16704,471
16716,167
16728,283
16739,342
16751,259
16762,516
16773,231
16784,461
16797,163
16808,273
16819,354
16830,259
16842,517
16853,231
16865,448
16876,165
16888,263
16899,373
16910,257
16922,522
16934,227
16945,435
16956,169
16968,260
16979,387
16991,255
17002,525
17014,223
17025,423
17036,173
17048,260
17060,401
17071,255
17082,525
17094,222
17105,408
17116,178
17128,258
17140,418
17151,251
17162,530
17173,216
17185,395
17197,182
17208,260
17220,429
17231,252
17242,530
17253,214
17266,380
17277,186
17288,258
17299,443
17311,250
17322,533
17334,210
17345,365
17357,192
17368,259
17379,453
17392,247
17403,535
17414,206
17425,352
17437,195
17448,261
17460,460
17471,248
17483,534
17494,203
17505,342
17516,205
17529,260
17540,471
17551,245
17563,535
17574,196
17585,333
17597,218
17609,261
17620,478
17631,243
17642,527
17654,191
17666,328
17677,231
17689,262
17700,483
17711,242
17723,519
17735,188
17746,321
17757,248
17768,261
17780,491
17792,239
17803,513
17814,182
17826,316
17837,261
17848,264
17861,495
17872,237
17883,501
17894,178
17906,308
17917,281
17929,262
17940,500
17952,235
17963,496
17974,173
17985,302
17998,299
18009,263
18020,505
18032,235
18043,484
18054,169
18066,296
18078,314
18089,259
18100,509
18111,233
18124,476
18135,166
18146,286
18158,332
18169,258
18180,514
18192,231
18204,464
18215,161
18226,276
18237,346
18249,258
18261,515
18272,230
18283,450
18295,162
18306,265
18317,365
18330,258
18341,520
18352,226
18363,440
18375,164
18386,259
18398,378
18409,255
18421,522
18432,224
18443,426
18456,170
18467,258
18478,397
18489,254
18501,525
18512,219
18524,414
18535,175
18547,257
18558,410
18569,251
18580,528
18593,216
18604,399
18615,178
18627,259
18638,426
18649,251
18661,530
18673,215
18684,384
18695,185
18706,258
18718,440
18730,250
18741,534
18752,209
18764,370
18775,188
18786,260
18799,448
18810,248
18821,533
18832,207
18844,354
18856,192
18867,260
18878,461
18890,245
18901,536
18912,202
18924,343
18936,202
18947,259
18958,470
18970,244
18981,536
18993,194
19004,335
19016,212
19027,261
19038,474
19049,243
19062,528
19073,190
19084,325
19096,224
19107,256
19118,478
19130,235
19142,518
19153,179
19164,316
19175,236
19188,256
19199,481
19210,232
19221,505
19233,174
19244,310
19256,251
19268,255
19279,487
19290,232
19301,499
19313,171
19325,303
19336,272
19347,256
19359,494
19370,229
19381,491
19393,165
19405,297
19416,286
19427,259
19439,498
19450,228
19462,483
19473,164
19485,291
19496,306
19507,256
19518,504
19531,229
19542,473
19553,163
19564,285
19576,327
19588,256
19599,511
19611,228
19622,465
19633,160
19644,274
19657,341
19668,255
19679,512
19690,227
19702,450
19713,159
19725,264
19737,358
19748,253
19759,514
19770,224
19782,437
19794,163
19805,256
19816,375
19828,252
19839,520
19850,221
19862,428
19874,167
19885,255
19896,389
19908,252
19920,523
19931,219
19942,414
19954,172
19965,256
19976,407
19988,253
20000,528
20011,218
20022,402
20033,177
20045,257
20057,425
20068,251
20080,533
20091,212
20102,388
20113,182
20126,257
20137,438
20148,248
20159,534
20171,210
20182,375
20194,188
20206,258
20217,448
20228,248
20239,534
20251,210
20263,360
20274,193
20285,259
20297,460
20308,248
20320,536
20331,205
20343,346
20354,200
20365,260
20377,468
20389,246
20400,537
20411,199
20423,337
20434,212
20445,260
20457,473
20469,243
20480,530
20491,194
20502,331
20514,223
20526,259
20537,479
20549,243
20560,521
20571,191
20582,323
20595,237
20606,258
20617,484
20628,238
20640,514
20652,184
20663,314
20675,250
20686,256
20697,488
20708,234
20721,504
20732,177
20743,308
20754,262
20766,259
20777,491
20789,232
20800,494
20812,174
20823,301
20834,280
20846,258
20858,494
20869,231
20880,483
20892,170
20903,293
20914,296
20926,257
20938,500
20949,228
20960,478
20971,165
20983,287
20995,311
21006,253
21018,504
21029,226
21040,468
21052,160
21064,280
21075,328
21086,252
21097,506
21109,225
21121,455
21132,156
21144,269
21155,343
21166,248
21177,510
21190,220
21201,445
21212,153
21223,257
21235,356
21246,245
21258,512
21269,215
21281,433
21292,152
21303,248
21315,367
21327,244
21338,517
21349,212
21361,423
21372,154
21384,249
21395,386
21407,247
21418,530
21429,211
21440,423
21453,160
21464,255
21475,418
21487,249
21498,560
21509,209
21521,432
21533,159
21544,264
21555,447
21566,256
21578,597
21590,206
21601,440
21612,158
21624,275
21635,477
21646,260
21659,618
21670,204
21681,430
21692,161
21704,274
21715,492
21727,255
21738,612
21750,197
21761,405
21772,169
21785,268
21796,490
21807,246
21818,598
21830,192
21841,383
21853,174
21864,271
21876,497
21887,204
21898,345
21909,136
21922,188
21933,152
21944,145
21956,313
21967,150
21978,312
21990,138
22002,183
22013,170
22024,155
22035,319
22047,156
22059,434
22070,74
22080,358
22092,79
22102,248
22113,260
22126,220
22137,520
22148,192
22159,506
22171,111
22183,282
22194,315
22205,251
22217,550
22228,214
22239,508
22251,125
22263,282
22274,346
22285,257
22297,560
22308,222
22320,496
22331,134
22343,274
22354,368
22365,257
22376,565
22389,218
22400,483
22411,139
22422,263
22434,383
22445,256
22457,565
22469,215
22480,467
22491,143
22502,263
22514,399
22526,256
22537,561
22548,215
22560,448
22571,150
22583,259
22595,412
22606,253
22617,560
22628,212
22640,432
22652,157
22663,259
22674,430
22686,251
22697,563
22708,207
22720,419
22732,163
22743,260
22754,443
22766,250
22777,566
22789,206
22800,405
22812,167
22823,261
22834,455
22845,249
22858,566
22869,204
22880,389
22891,173
22903,262
22915,465
22926,249
22938,563
22949,202
22960,372
22971,181
22984,261
22995,474
23006,246
23017,563
23029,196
23040,359
23052,187
23064,263
23075,483
23086,245
23097,566
23109,192
23121,352
23132,198
23143,266
23155,491
23166,246
23177,564
23189,187
23201,347
23212,210
23223,267
23235,503
23246,245
23258,567
23269,184
23281,344
23292,224
23303,270
23315,515
23327,241
23338,564
23349,173
23360,338
23372,231
23384,267
23395,504
23407,234
23418,532
23429,163
23440,317
23453,239
23464,259
23475,492
23486,227
23498,510
23509,162
23521,305
23532,259
23544,253
23555,496
23566,225
23578,498
23590,158
23601,295
23612,273
23624,253
23635,495
23647,220
23658,480
23670,149
23681,280
23692,277
23704,239
23716,483
23727,209
23738,460
23750,145
23761,269
23772,299
23784,237
23796,489
23807,207
23818,449
23829,136
23841,253
23853,305
23864,227
23876,487
23887,203
23898,437
23909,133
23922,245
23933,319
23944,230
23955,489
23967,203
23978,423
23990,133
24001,236
24013,335
24024,227
24035,490
24048,198
24059,410
24070,135
24081,225
24093,348
24104,224
24116,493
24127,193
24139,399
24150,136
24161,224
24172,357
24185,221
24196,492
24207,190
24219,385
24230,141
24241,224
24253,373
24265,222
24276,494
24287,191
24298,374
24310,146
24322,224
24333,388
24345,222
24356,501
24367,190
24379,366
24391,155
24402,230
24413,406
24424,225
24436,507
24448,189
24459,358
24470,161
24482,233
24493,418
24504,227
24517,510
24528,190
24539,346
24550,165
24562,235
24573,428
24585,226
24596,511
24608,188
24619,333
24630,171
24641,234
24654,436
24665,224
24676,514
24688,182
24699,322
24710,175
24722,235
24734,446
24745,223
24756,517
24767,176
24780,315
24791,183
24802,237
24814,451
24825,221
24836,510
24848,173
24860,308
24871,194
24882,236
24893,455
24905,219
24917,503
24928,166
24939,299
24951,203
24962,230
24973,459
24986,213
24997,494
25008,154
25019,288
25031,210
25042,228
25054,458
25065,206
25077,482
25088,145
25099,283
25112,217
25123,226
25134,458
25145,202
25157,474
25168,141
25180,280
25191,239
25203,237
25214,480
25225,221
25236,500
25249,165
25260,309
25271,286
25283,274
25294,525
25305,246
25317,531
25329,177
25340,330
25351,322
25362,293
25374,558
25386,257
25397,542
25408,179
25420,328
25431,345
25442,289
25455,563
25466,249
25477,525
25488,159
25500,297
25512,335
25523,248
25534,530
25546,194
25557,462
25568,88
25579,281
25591,154
25602,184
25613,426
25625,132
25636,449
25648,37
25658,286
25670,18
25680,151
25691,196
25702,112
25715,410
25726,3
25735,153
25746,0
25756,138
25767,0
25777,115
25788,0
25798,93
25808,6
25817,111
25828,13
25839,53
25850,33
25860,43
25870,64
25881,39
25891,116
25902,50
25913,187
25925,61
25935,205
25946,68
25956,181
25968,64
25979,115
25990,100
26001,90
26012,196
26023,101
26034,240
26046,97
26057,207
26068,83
26078,131
26089,106
26101,99
26112,199
26123,109
26134,251
26146,112
26157,185
26168,108
26181,113
26192,218
26203,120
26214,256
26226,119
26237,182
26249,113
26260,115
26272,228
26283,125
26294,263
26305,126
26318,185
26329,128
26340,129
26352,244
26363,139
26374,275
26386,138
26398,189
26409,138
26420,138
26431,256
26444,145
26455,279
26466,143
26478,187
26489,147
26500,145
26512,269
26524,155
26535,293
26546,156
26557,197
26569,164
26581,161
26592,285
26603,168
26615,300
26626,161
26637,197
26650,169
26661,163
26672,290
26683,171
26695,304
26706,166
26718,202
26729,186
26741,175
26752,304
26763,181
26776,310
26787,172
26798,206
26809,195
26821,179
26832,308
26844,185
26855,308
26867,178
26878,211
26889,213
26900,189
26913,322
26924,195
26935,314
26947,184
26958,216
26969,224
26981,193
26993,325
27004,197
27015,311
27026,186
27038,218
27050,236
27061,199
27072,333
27084,205
27095,315
27106,192
27119,221
27130,249
27141,205
27152,336
27164,205
27176,311
27187,191
27198,221
27210,257
27221,209
27232,341
27244,212
27256,312
27267,198
27278,225
27290,273
27301,213
27313,348
27324,216
27336,312
27347,200
27358,225
27369,283
27382,218
27393,353
27404,220
27416,310
27427,204
27438,225
27450,294
27462,221
27473,356
27484,223
27495,306
27508,207
27519,223
27530,306
27541,225
27553,361
27564,226
27576,305
27588,214
27599,222
27610,316
27621,230
27633,366
27645,230
27656,304
27667,220
27679,226
27690,323
27701,232
27713,366
27725,232
27736,297
27747,224
27759,227
27770,332
27782,233
27793,368
27805,233
27816,293
27827,229
27838,229
27851,341
27862,236
27873,370
27884,233
27896,287
27908,232
27919,231
27931,345
27942,237
27953,371
27964,234
27977,282
27988,235
27999,232
28010,350
28022,239
28033,371
28045,237
28057,277
28068,239
28079,235
28090,358
28102,241
28114,374
28125,237
28136,274
28148,244
28159,238
28170,365
28182,243
28194,377
28205,238
28216,272
28228,251
28240,240
28251,367
28262,245
28274,376
28285,238
28296,271
28308,257
28320,243
28331,371
28342,248
28353,373
28365,240
28377,271
28388,266
28400,245
28411,374
28422,249
28433,368
28446,239
28457,270
28468,275
28479,246
28491,377
28502,250
28514,365
28526,239
28537,268
28548,281
28559,245
28571,378
28583,249
28594,362
28605,237
28617,267
28628,290
28640,249
28651,380
28663,251
28674,356
28685,236
28697,265
28709,296
28720,249
28731,380
28743,250
28754,351
28765,237
28777,264
28789,306
28800,250
28811,383
28822,252
28834,349
28846,235
28857,261
28869,314
28880,250
28891,385
28902,253
28915,345
28926,237
28937,258
28948,322
28960,252
28972,385
28983,252
28995,336
29006,234
29017,251
29028,327
29041,251
29052,383
29063,252
29074,330
29086,237
29097,247
29109,336
29120,252
29132,386
29143,252
29154,327
29166,242
29178,248
29189,344
29200,256
29212,390
29223,257
29234,326
29246,251
29258,255
29269,357
29280,263
29291,396
29303,264
29315,325
29326,259
29338,260
29349,369
29360,268
29372,400
29384,266
29395,323
29406,265
29417,264
29429,376
29441,271
29452,403
29464,269
29475,318
29486,268
29497,266
29510,380
29521,272
29532,403
29543,269
29555,312
29566,271
29578,267
29589,384
29601,273
29612,403
29623,269
29635,306
29647,272
29658,268
29669,389
29681,273
29692,402
29704,268
29715,302
29727,275
29738,269
29749,392
29760,274
29773,402
29784,266
29795,299
29807,281
29818,269
29829,395
29841,274
29853,400
29864,266
29875,297
29886,288
29898,270
29910,397
29921,275
29932,397
29944,265
29955,296
29966,295
29979,272
29990,399
